28.05.2015,126.204,1.0
27.05.2015,126.4578,1.0
26.05.2015,124.1354,1.0
22.05.2015,126.9319,1.0
21.05.2015,125.8305,1.0
20.05.2015,124.5568,1.0
19.05.2015,124.5664,1.0
18.05.2015,124.6813,1.0
15.05.2015,123.3214,1.0
14.05.2015,123.4938,1.0
13.05.2015,120.6782,1.0
12.05.2015,120.5393,1.0
11.05.2015,120.9751,1.0
08.05.2015,122.2201,1.0
07.05.2015,119.9599,1.0
06.05.2015,119.2256,1.0
05.05.2015,119.979,1.0
04.05.2015,122.7448,1.0
01.05.2015,122.9832,1.0
30.04.2015,119.3591,1.0
29.04.2015,122.6876,1.0
28.04.2015,124.5187,1.0
27.04.2015,126.512,1.0
24.04.2015,124.2517,1.0
23.04.2015,123.6699,1.0
22.04.2015,122.6685,1.0
21.04.2015,121.0376,1.0
20.04.2015,121.6957,1.0
17.04.2015,118.9776,1.0
16.04.2015,120.3319,1.0
15.04.2015,120.9137,1.0
14.04.2015,120.4559,1.0
13.04.2015,120.9804,1.0
10.04.2015,121.2188,1.0
09.04.2015,120.7038,1.0
08.04.2015,119.7883,1.0
07.04.2015,120.1793,1.0
06.04.2015,121.4573,1.0
02.04.2015,119.5212,1.0
01.04.2015,118.5007,1.0
31.03.2015,118.6724,1.0
30.03.2015,120.5226,1.0
27.03.2015,117.547,1.0
26.03.2015,118.4912,1.0
25.03.2015,117.671,1.0
24.03.2015,120.8278,1.0
23.03.2015,121.3238,1.0
20.03.2015,120.0744,1.0
19.03.2015,121.5956,1.0
18.03.2015,122.5255,1.0
17.03.2015,121.1616,1.0
16.03.2015,119.1683,1.0
13.03.2015,117.8713,1.0
12.03.2015,118.6915,1.0
11.03.2015,116.5837,1.0
10.03.2015,118.7487,1.0
09.03.2015,121.257,1.0
06.03.2015,120.742,1.0
05.03.2015,120.5608,1.0
04.03.2015,122.5922,1.0
03.03.2015,123.3743,1.0
02.03.2015,123.1168,1.0
27.02.2015,122.5159,1.0
26.02.2015,124.3805,1.0
25.02.2015,122.8306,1.0
24.02.2015,126.0542,1.0
23.02.2015,126.8458,1.0
20.02.2015,123.503,1.0
19.02.2015,122.5064,1.0
18.02.2015,122.7591,1.0
17.02.2015,121.9151,1.0
13.02.2015,121.1998,1.0
12.02.2015,120.6085,1.0
11.02.2015,119.1016,1.0
10.02.2015,116.3739,1.0
09.02.2015,114.1803,1.0
06.02.2015,113.4269,1.0
05.02.2015,114.3902,1.0
04.02.2015,113.5826,1.0
03.02.2015,112.7181,1.0
02.02.2015,112.6991,1.0
30.01.2015,111.3026,1.0
29.01.2015,112.9556,1.0
28.01.2015,109.5451,1.0
27.01.2015,103.6836,1.0
26.01.2015,107.4456,1.0
23.01.2015,107.3316,1.0
22.01.2015,106.7806,1.0
21.01.2015,104.0731,1.0
20.01.2015,103.2846,1.0
16.01.2015,100.6911,1.0
15.01.2015,101.4796,1.0
14.01.2015,104.3106,1.0
13.01.2015,104.7096,1.0
12.01.2015,103.7881,1.0
09.01.2015,106.4101,1.0
08.01.2015,106.2961,1.0
07.01.2015,102.3631,1.0
06.01.2015,100.9476,1.0
05.01.2015,100.9381,1.0
02.01.2015,103.8641,1.0
31.12.2014,104.8616,1.0
30.12.2014,106.8946,1.0
29.12.2014,108.2151,1.0
26.12.2014,108.2911,1.0
24.12.2014,106.4101,1.0
23.12.2014,106.9136,1.0
22.12.2014,107.2936,1.0
19.12.2014,106.1916,1.0
18.12.2014,107.0181,1.0
17.12.2014,103.9401,1.0
16.12.2014,101.4083,1.0
15.12.2014,102.8143,1.0
12.12.2014,104.2441,1.0
11.12.2014,106.0396,1.0
10.12.2014,106.3531,1.0
09.12.2014,108.4146,1.0
08.12.2014,106.7806,1.0
05.12.2014,109.2506,1.0
04.12.2014,109.7161,1.0
03.12.2014,110.1341,1.0
02.12.2014,108.8991,1.0
01.12.2014,109.3171,1.0
28.11.2014,112.9841,1.0
26.11.2014,113.0506,1.0
25.11.2014,111.7206,1.0
24.11.2014,112.6944,1.0
21.11.2014,110.6471,1.0
20.11.2014,110.4951,1.0
19.11.2014,108.9371,1.0
18.11.2014,109.6971,1.0
17.11.2014,108.2911,1.0
14.11.2014,108.4716,1.0
13.11.2014,107.1796,1.0
12.11.2014,105.6881,1.0
11.11.2014,104.2156,1.0
10.11.2014,103.3891,1.0
07.11.2014,103.5601,1.0
06.11.2014,103.2656,1.0
05.11.2014,102.9724,1.0
04.11.2014,102.7264,1.0
03.11.2014,103.4831,1.0
31.10.2014,102.1589,1.0
30.10.2014,101.194,1.0
29.10.2014,101.5346,1.0
28.10.2014,100.967,1.0
27.10.2014,99.4252,1.0
24.10.2014,99.5292,1.0
23.10.2014,99.1603,1.0
22.10.2014,97.4198,1.0
21.10.2014,96.928,1.0
20.10.2014,94.3645,1.0
17.10.2014,92.3876,1.0
16.10.2014,91.0538,1.0
15.10.2014,92.2646,1.0
14.10.2014,93.4092,1.0
13.10.2014,94.4118,1.0
10.10.2014,95.2821,1.0
09.10.2014,95.5564,1.0
08.10.2014,95.3483,1.0
07.10.2014,93.4092,1.0
06.10.2014,94.2321,1.0
03.10.2014,94.2321,1.0
02.10.2014,94.497,1.0
01.10.2014,93.8159,1.0
30.09.2014,95.301,1.0
29.09.2014,94.6956,1.0
26.09.2014,95.301,1.0
25.09.2014,92.5767,1.0
24.09.2014,96.2469,1.0
23.09.2014,97.0888,1.0
22.09.2014,95.5942,1.0
19.09.2014,95.4996,1.0
18.09.2014,96.2847,1.0
17.09.2014,96.0861,1.0
16.09.2014,95.405,1.0
15.09.2014,96.1334,1.0
12.09.2014,96.1618,1.0
11.09.2014,95.9442,1.0
10.09.2014,95.5375,1.0
09.09.2014,92.6903,1.0
